"Notes"	"State"	"StateCode"	"Year"	"YearCode"	"Age"	"AgeCode"	Births	FPop	Rate
	"Montana"	"30"	"2015"	"2015"	"15-19 years"	"15-19"	770	30461	25.28
	"Montana"	"30"	"2015"	"2015"	"20-24 years"	"20-24"	2867	35323	81.17
	"Montana"	"30"	"2015"	"2015"	"25-29 years"	"25-29"	3917	31701	123.56
	"Montana"	"30"	"2015"	"2015"	"30-34 years"	"30-34"	3375	32215	104.76
	"Montana"	"30"	"2015"	"2015"	"35-39 years"	"35-39"	1371	29539	46.41
	"Montana"	"30"	"2015"	"2015"	"40-44 years"	"40-44"	259	27683	9.36
	"Montana"	"30"	"2015"	"2015"	"45-49 years"	"45-49"	17	Not Available	Not Available
	"Nebraska"	"31"	"2007"	"2007"	"Under 15 years"	"15"	23	Not Available	Not Available
	"Nebraska"	"31"	"2007"	"2007"	"15-19 years"	"15-19"	2280	64297	35.46
	"Nebraska"	"31"	"2007"	"2007"	"20-24 years"	"20-24"	6916	64680	106.93
	"Nebraska"	"31"	"2007"	"2007"	"25-29 years"	"25-29"	8653	56973	151.88
	"Nebraska"	"31"	"2007"	"2007"	"30-34 years"	"30-34"	5982	54833	109.09
	"Nebraska"	"31"	"2007"	"2007"	"35-39 years"	"35-39"	2588	55093	46.98
	"Nebraska"	"31"	"2007"	"2007"	"40-44 years"	"40-44"	467	58694	7.96
	"Nebraska"	"31"	"2007"	"2007"	"45-49 years"	"45-49"	23	Not Available	Not Available
	"Nebraska"	"31"	"2008"	"2008"	"Under 15 years"	"15"	23	Not Available	Not Available
	"Nebraska"	"31"	"2008"	"2008"	"15-19 years"	"15-19"	2286	63772	35.85
	"Nebraska"	"31"	"2008"	"2008"	"20-24 years"	"20-24"	6653	63839	104.22
	"Nebraska"	"31"	"2008"	"2008"	"25-29 years"	"25-29"	8868	59572	148.86
	"Nebraska"	"31"	"2008"	"2008"	"30-34 years"	"30-34"	6104	55109	110.76
	"Nebraska"	"31"	"2008"	"2008"	"35-39 years"	"35-39"	2480	55005	45.09
	"Nebraska"	"31"	"2008"	"2008"	"40-44 years"	"40-44"	544	56419	9.64
	"Nebraska"	"31"	"2008"	"2008"	"45-49 years"	"45-49"	27	Not Available	Not Available
	"Nebraska"	"31"	"2009"	"2009"	"Under 15 years"	"15"	26	Not Available	Not Available
	"Nebraska"	"31"	"2009"	"2009"	"15-19 years"	"15-19"	2209	63547	34.76
	"Nebraska"	"31"	"2009"	"2009"	"20-24 years"	"20-24"	6452	63068	102.30
	"Nebraska"	"31"	"2009"	"2009"	"25-29 years"	"25-29"	8827	61675	143.12
	"Nebraska"	"31"	"2009"	"2009"	"30-34 years"	"30-34"	6349	56287	112.80
	"Nebraska"	"31"	"2009"	"2009"	"35-39 years"	"35-39"	2561	54435	47.05
	"Nebraska"	"31"	"2009"	"2009"	"40-44 years"	"40-44"	482	55061	8.75
	"Nebraska"	"31"	"2009"	"2009"	"45-49 years"	"45-49"	28	Not Available	Not Available
	"Nebraska"	"31"	"2010"	"2010"	"Under 15 years"	"15"	18	Not Available	Not Available
	"Nebraska"	"31"	"2010"	"2010"	"15-19 years"	"15-19"	1958	62897	31.13
	"Nebraska"	"31"	"2010"	"2010"	"20-24 years"	"20-24"	6157	63044	97.66
	"Nebraska"	"31"	"2010"	"2010"	"25-29 years"	"25-29"	8666	63185	137.15
	"Nebraska"	"31"	"2010"	"2010"	"30-34 years"	"30-34"	6167	57015	108.16
	"Nebraska"	"31"	"2010"	"2010"	"35-39 years"	"35-39"	2449	54318	45.09
	"Nebraska"	"31"	"2010"	"2010"	"40-44 years"	"40-44"	474	54572	8.69
	"Nebraska"	"31"	"2010"	"2010"	"45-49 years"	"45-49"	26	Not Available	Not Available
	"Nebraska"	"31"	"2011"	"2011"	"Under 15 years"	"15"	14	Not Available	Not Available
	"Nebraska"	"31"	"2011"	"2011"	"15-19 years"	"15-19"	1731	63539	27.24
	"Nebraska"	"31"	"2011"	"2011"	"20-24 years"	"20-24"	5801	63186	91.81
	"Nebraska"	"31"	"2011"	"2011"	"25-29 years"	"25-29"	8592	62836	136.74
	"Nebraska"	"31"	"2011"	"2011"	"30-34 years"	"30-34"	6595	59340	111.14
	"Nebraska"	"31"	"2011"	"2011"	"35-39 years"	"35-39"	2459	53645	45.84
	"Nebraska"	"31"	"2011"	"2011"	"40-44 years"	"40-44"	494	54691	9.03
	"Nebraska"	"31"	"2011"	"2011"	"45-49 years"	"45-49"	34	Not Available	Not Available
	"Nebraska"	"31"	"2012"	"2012"	"Under 15 years"	"15"	17	Not Available	Not Available
	"Nebraska"	"31"	"2012"	"2012"	"15-19 years"	"15-19"	1671	62418	26.77
	"Nebraska"	"31"	"2012"	"2012"	"20-24 years"	"20-24"	5676	64179	88.44
	"Nebraska"	"31"	"2012"	"2012"	"25-29 years"	"25-29"	8510	62218	136.78
	"Nebraska"	"31"	"2012"	"2012"	"30-34 years"	"30-34"	6941	61115	113.57
	"Nebraska"	"31"	"2012"	"2012"	"35-39 years"	"35-39"	2534	53630	47.25
	"Nebraska"	"31"	"2012"	"2012"	"40-44 years"	"40-44"	562	55015	10.22
	"Nebraska"	"31"	"2012"	"2012"	"45-49 years"	"45-49"	31	Not Available	Not Available
	"Nebraska"	"31"	"2013"	"2013"	"Under 15 years"	"15"	13	Not Available	Not Available
	"Nebraska"	"31"	"2013"	"2013"	"15-19 years"	"15-19"	1552	62364	24.89
	"Nebraska"	"31"	"2013"	"2013"	"20-24 years"	"20-24"	5647	65657	86.01
	"Nebraska"	"31"	"2013"	"2013"	"25-29 years"	"25-29"	8631	60902	141.72
	"Nebraska"	"31"	"2013"	"2013"	"30-34 years"	"30-34"	7030	62843	111.87
	"Nebraska"	"31"	"2013"	"2013"	"35-39 years"	"35-39"	2672	54856	48.71
	"Nebraska"	"31"	"2013"	"2013"	"40-44 years"	"40-44"	522	54910	9.51
	"Nebraska"	"31"	"2013"	"2013"	"45-49 years"	"45-49"	27	Not Available	Not Available
	"Nebraska"	"31"	"2014"	"2014"	"Under 15 years"	"15"	21	Not Available	Not Available
	"Nebraska"	"31"	"2014"	"2014"	"15-19 years"	"15-19"	1390	62522	22.23
	"Nebraska"	"31"	"2014"	"2014"	"20-24 years"	"20-24"	5571	67314	82.76
	"Nebraska"	"31"	"2014"	"2014"	"25-29 years"	"25-29"	8679	60108	144.39
	"Nebraska"	"31"	"2014"	"2014"	"30-34 years"	"30-34"	7735	63447	121.91
	"Nebraska"	"31"	"2014"	"2014"	"35-39 years"	"35-39"	2850	56052	50.85
	"Nebraska"	"31"	"2014"	"2014"	"40-44 years"	"40-44"	513	54632	9.39
	"Nebraska"	"31"	"2014"	"2014"	"45-49 years"	"45-49"	33	Not Available	Not Available
	"Nebraska"	"31"	"2015"	"2015"	"15-19 years"	"15-19"	1388	63158	21.98
	"Nebraska"	"31"	"2015"	"2015"	"20-24 years"	"20-24"	5345	67985	78.62
	"Nebraska"	"31"	"2015"	"2015"	"25-29 years"	"25-29"	8665	59093	146.63
	"Nebraska"	"31"	"2015"	"2015"	"30-34 years"	"30-34"	7591	63840	118.91
	"Nebraska"	"31"	"2015"	"2015"	"35-39 years"	"35-39"	3088	58041	53.20
	"Nebraska"	"31"	"2015"	"2015"	"40-44 years"	"40-44"	561	54253	10.34
	"Nebraska"	"31"	"2015"	"2015"	"45-49 years"	"45-49"	30	Not Available	Not Available
	"Nevada"	"32"	"2007"	"2007"	"Under 15 years"	"15"	76	Not Available	Not Available
	"Nevada"	"32"	"2007"	"2007"	"15-19 years"	"15-19"	4351	84237	51.65
	"Nevada"	"32"	"2007"	"2007"	"20-24 years"	"20-24"	10666	83918	127.10
	"Nevada"	"32"	"2007"	"2007"	"25-29 years"	"25-29"	11934	96650	123.48
	"Nevada"	"32"	"2007"	"2007"	"30-34 years"	"30-34"	8744	87958	99.41
	"Nevada"	"32"	"2007"	"2007"	"35-39 years"	"35-39"	4405	94137	46.79
	"Nevada"	"32"	"2007"	"2007"	"40-44 years"	"40-44"	956	91877	10.41
	"Nevada"	"32"	"2007"	"2007"	"45-49 years"	"45-49"	49	Not Available	Not Available
	"Nevada"	"32"	"2008"	"2008"	"Under 15 years"	"15"	67	Not Available	Not Available
	"Nevada"	"32"	"2008"	"2008"	"15-19 years"	"15-19"	4262	86819	49.09
	"Nevada"	"32"	"2008"	"2008"	"20-24 years"	"20-24"	9929	85449	116.20
	"Nevada"	"32"	"2008"	"2008"	"25-29 years"	"25-29"	11542	98077	117.68
	"Nevada"	"32"	"2008"	"2008"	"30-34 years"	"30-34"	8302	89887	92.36
	"Nevada"	"32"	"2008"	"2008"	"35-39 years"	"35-39"	4377	95207	45.97
	"Nevada"	"32"	"2008"	"2008"	"40-44 years"	"40-44"	961	92601	10.38
	"Nevada"	"32"	"2008"	"2008"	"45-49 years"	"45-49"	65	Not Available	Not Available
	"Nevada"	"32"	"2009"	"2009"	"Under 15 years"	"15"	52	Not Available	Not Available
	"Nevada"	"32"	"2009"	"2009"	"15-19 years"	"15-19"	3879	88257	43.95
	"Nevada"	"32"	"2009"	"2009"	"20-24 years"	"20-24"	9308	85445	108.94
	"Nevada"	"32"	"2009"	"2009"	"25-29 years"	"25-29"	10836	97738	110.87
	"Nevada"	"32"	"2009"	"2009"	"30-34 years"	"30-34"	8267	91627	90.22
	"Nevada"	"32"	"2009"	"2009"	"35-39 years"	"35-39"	4230	95050	44.50
	"Nevada"	"32"	"2009"	"2009"	"40-44 years"	"40-44"	975	91795	10.62
	"Nevada"	"32"	"2009"	"2009"	"45-49 years"	"45-49"	58	Not Available	Not Available
	"Nevada"	"32"	"2010"	"2010"	"Under 15 years"	"15"	49	Not Available	Not Available
	"Nevada"	"32"	"2010"	"2010"	"15-19 years"	"15-19"	3421	88527	38.64
	"Nevada"	"32"	"2010"	"2010"	"20-24 years"	"20-24"	8607	86361	99.66
	"Nevada"	"32"	"2010"	"2010"	"25-29 years"	"25-29"	10631	96343	110.35
	"Nevada"	"32"	"2010"	"2010"	"30-34 years"	"30-34"	8125	92840	87.52
	"Nevada"	"32"	"2010"	"2010"	"35-39 years"	"35-39"	4050	93687	43.23
	"Nevada"	"32"	"2010"	"2010"	"40-44 years"	"40-44"	983	92166	10.67
	"Nevada"	"32"	"2010"	"2010"	"45-49 years"	"45-49"	64	Not Available	Not Available
	"Nevada"	"32"	"2011"	"2011"	"Under 15 years"	"15"	39	Not Available	Not Available
	"Nevada"	"32"	"2011"	"2011"	"15-19 years"	"15-19"	3073	85229	36.06
	"Nevada"	"32"	"2011"	"2011"	"20-24 years"	"20-24"	8412	89876	93.60
	"Nevada"	"32"	"2011"	"2011"	"25-29 years"	"25-29"	10242	95822	106.89
	"Nevada"	"32"	"2011"	"2011"	"30-34 years"	"30-34"	8357	94310	88.61
	"Nevada"	"32"	"2011"	"2011"	"35-39 years"	"35-39"	4145	90654	45.72
	"Nevada"	"32"	"2011"	"2011"	"40-44 years"	"40-44"	972	93470	10.40
	"Nevada"	"32"	"2011"	"2011"	"45-49 years"	"45-49"	48	Not Available	Not Available
	"Nevada"	"32"	"2012"	"2012"	"Under 15 years"	"15"	35	Not Available	Not Available
	"Nevada"	"32"	"2012"	"2012"	"15-19 years"	"15-19"	2863	85608	33.44
	"Nevada"	"32"	"2012"	"2012"	"20-24 years"	"20-24"	8434	92547	91.13
	"Nevada"	"32"	"2012"	"2012"	"25-29 years"	"25-29"	10040	95155	105.51
	"Nevada"	"32"	"2012"	"2012"	"30-34 years"	"30-34"	8445	95679	88.26
	"Nevada"	"32"	"2012"	"2012"	"35-39 years"	"35-39"	4054	90459	44.82
	"Nevada"	"32"	"2012"	"2012"	"40-44 years"	"40-44"	981	94889	10.34
	"Nevada"	"32"	"2012"	"2012"	"45-49 years"	"45-49"	54	Not Available	Not Available
	"Nevada"	"32"	"2013"	"2013"	"Under 15 years"	"15"	26	Not Available	Not Available
	"Nevada"	"32"	"2013"	"2013"	"15-19 years"	"15-19"	2604	85807	30.35
	"Nevada"	"32"	"2013"	"2013"	"20-24 years"	"20-24"	8387	92425	90.74
	"Nevada"	"32"	"2013"	"2013"	"25-29 years"	"25-29"	10010	96069	104.20
	"Nevada"	"32"	"2013"	"2013"	"30-34 years"	"30-34"	8776	97136	90.35
	"Nevada"	"32"	"2013"	"2013"	"35-39 years"	"35-39"	4131	90794	45.50
	"Nevada"	"32"	"2013"	"2013"	"40-44 years"	"40-44"	1043	95218	10.95
	"Nevada"	"32"	"2013"	"2013"	"45-49 years"	"45-49"	51	Not Available	Not Available
	"Nevada"	"32"	"2014"	"2014"	"Under 15 years"	"15"	26	Not Available	Not Available
	"Nevada"	"32"	"2014"	"2014"	"15-19 years"	"15-19"	2448	85892	28.50
	"Nevada"	"32"	"2014"	"2014"	"20-24 years"	"20-24"	8426	92933	90.67
	"Nevada"	"32"	"2014"	"2014"	"25-29 years"	"25-29"	10341	100186	103.22
	"Nevada"	"32"	"2014"	"2014"	"30-34 years"	"30-34"	9175	98826	92.84
	"Nevada"	"32"	"2014"	"2014"	"35-39 years"	"35-39"	4352	92681	46.96
	"Nevada"	"32"	"2014"	"2014"	"40-44 years"	"40-44"	1005	95732	10.50
	"Nevada"	"32"	"2014"	"2014"	"45-49 years"	"45-49"	82	Not Available	Not Available
	"Nevada"	"32"	"2015"	"2015"	"Under 15 years"	"15"	16	Not Available	Not Available
	"Nevada"	"32"	"2015"	"2015"	"15-19 years"	"15-19"	2369	85894	27.58
	"Nevada"	"32"	"2015"	"2015"	"20-24 years"	"20-24"	8434	92203	91.47
	"Nevada"	"32"	"2015"	"2015"	"25-29 years"	"25-29"	10458	104621	99.96
	"Nevada"	"32"	"2015"	"2015"	"30-34 years"	"30-34"	9215	101028	91.21
	"Nevada"	"32"	"2015"	"2015"	"35-39 years"	"35-39"	4676	95160	49.14
	"Nevada"	"32"	"2015"	"2015"	"40-44 years"	"40-44"	1042	94919	10.98
	"Nevada"	"32"	"2015"	"2015"	"45-49 years"	"45-49"	82	Not Available	Not Available
	"New Hampshire"	"33"	"2007"	"2007"	"15-19 years"	"15-19"	924	47853	19.31
	"New Hampshire"	"33"	"2007"	"2007"	"20-24 years"	"20-24"	2825	40706	69.40
	"New Hampshire"	"33"	"2007"	"2007"	"25-29 years"	"25-29"	4015	35215	114.01
	"New Hampshire"	"33"	"2007"	"2007"	"30-34 years"	"30-34"	3862	36903	104.65
	"New Hampshire"	"33"	"2007"	"2007"	"35-39 years"	"35-39"	2044	46380	44.07
	"New Hampshire"	"33"	"2007"	"2007"	"40-44 years"	"40-44"	448	54032	8.29
	"New Hampshire"	"33"	"2007"	"2007"	"45-49 years"	"45-49"	39	Not Available	Not Available
	"New Hampshire"	"33"	"2008"	"2008"	"15-19 years"	"15-19"	902	47342	19.05
	"New Hampshire"	"33"	"2008"	"2008"	"20-24 years"	"20-24"	2782	40770	68.24
	"New Hampshire"	"33"	"2008"	"2008"	"25-29 years"	"25-29"	3831	36101	106.12
	"New Hampshire"	"33"	"2008"	"2008"	"30-34 years"	"30-34"	3818	36076	105.83
	"New Hampshire"	"33"	"2008"	"2008"	"35-39 years"	"35-39"	1908	45127	42.28
	"New Hampshire"	"33"	"2008"	"2008"	"40-44 years"	"40-44"	407	51922	7.84
	"New Hampshire"	"33"	"2008"	"2008"	"45-49 years"	"45-49"	28	Not Available	Not Available
	"New Hampshire"	"33"	"2009"	"2009"	"15-19 years"	"15-19"	765	46557	16.43
	"New Hampshire"	"33"	"2009"	"2009"	"20-24 years"	"20-24"	2742	41173	66.60
	"New Hampshire"	"33"	"2009"	"2009"	"25-29 years"	"25-29"	3893	35856	108.57
	"New Hampshire"	"33"	"2009"	"2009"	"30-34 years"	"30-34"	3713	36146	102.72
	"New Hampshire"	"33"	"2009"	"2009"	"35-39 years"	"35-39"	1855	43201	42.94
	"New Hampshire"	"33"	"2009"	"2009"	"40-44 years"	"40-44"	390	50188	7.77
	"New Hampshire"	"33"	"2009"	"2009"	"45-49 years"	"45-49"	14	Not Available	Not Available
	"New Hampshire"	"33"	"2010"	"2010"	"15-19 years"	"15-19"	722	45852	15.75
	"New Hampshire"	"33"	"2010"	"2010"	"20-24 years"	"20-24"	2638	41448	63.65
	"New Hampshire"	"33"	"2010"	"2010"	"25-29 years"	"25-29"	3634	36183	100.43
	"New Hampshire"	"33"	"2010"	"2010"	"30-34 years"	"30-34"	3718	36050	103.13
	"New Hampshire"	"33"	"2010"	"2010"	"35-39 years"	"35-39"	1748	41596	42.02
	"New Hampshire"	"33"	"2010"	"2010"	"40-44 years"	"40-44"	394	49004	8.04
	"New Hampshire"	"33"	"2010"	"2010"	"45-49 years"	"45-49"	13	Not Available	Not Available
	"New Hampshire"	"33"	"2011"	"2011"	"15-19 years"	"15-19"	629	45927	13.70
	"New Hampshire"	"33"	"2011"	"2011"	"20-24 years"	"20-24"	2562	41408	61.87
	"New Hampshire"	"33"	"2011"	"2011"	"25-29 years"	"25-29"	3734	36503	102.29
	"New Hampshire"	"33"	"2011"	"2011"	"30-34 years"	"30-34"	3778	36496	103.52
	"New Hampshire"	"33"	"2011"	"2011"	"35-39 years"	"35-39"	1725	39001	44.23
	"New Hampshire"	"33"	"2011"	"2011"	"40-44 years"	"40-44"	396	48076	8.24
	"New Hampshire"	"33"	"2011"	"2011"	"45-49 years"	"45-49"	24	Not Available	Not Available
	"New Hampshire"	"33"	"2012"	"2012"	"15-19 years"	"15-19"	629	45524	13.82
	"New Hampshire"	"33"	"2012"	"2012"	"20-24 years"	"20-24"	2323	41987	55.33
	"New Hampshire"	"33"	"2012"	"2012"	"25-29 years"	"25-29"	3681	36643	100.46
	"New Hampshire"	"33"	"2012"	"2012"	"30-34 years"	"30-34"	3683	37117	99.23
	"New Hampshire"	"33"	"2012"	"2012"	"35-39 years"	"35-39"	1668	37462	44.53
	"New Hampshire"	"33"	"2012"	"2012"	"40-44 years"	"40-44"	345	46994	7.34
	"New Hampshire"	"33"	"2012"	"2012"	"45-49 years"	"45-49"	18	Not Available	Not Available
	"New Hampshire"	"33"	"2013"	"2013"	"15-19 years"	"15-19"	560	44559	12.57
	"New Hampshire"	"33"	"2013"	"2013"	"20-24 years"	"20-24"	2246	43056	52.16
	"New Hampshire"	"33"	"2013"	"2013"	"25-29 years"	"25-29"	3646	37307	97.73
	"New Hampshire"	"33"	"2013"	"2013"	"30-34 years"	"30-34"	3817	37237	102.51
	"New Hampshire"	"33"	"2013"	"2013"	"35-39 years"	"35-39"	1730	36650	47.20
	"New Hampshire"	"33"	"2013"	"2013"	"40-44 years"	"40-44"	372	45234	8.22
	"New Hampshire"	"33"	"2013"	"2013"	"45-49 years"	"45-49"	20	Not Available	Not Available
	"New Hampshire"	"33"	"2014"	"2014"	"15-19 years"	"15-19"	484	43899	11.03
	"New Hampshire"	"33"	"2014"	"2014"	"20-24 years"	"20-24"	2185	44202	49.43
	"New Hampshire"	"33"	"2014"	"2014"	"25-29 years"	"25-29"	3685	37772	97.56
	"New Hampshire"	"33"	"2014"	"2014"	"30-34 years"	"30-34"	3902	37771	103.31
	"New Hampshire"	"33"	"2014"	"2014"	"35-39 years"	"35-39"	1712	36694	46.66
	"New Hampshire"	"33"	"2014"	"2014"	"40-44 years"	"40-44"	302	43287	6.98
	"New Hampshire"	"33"	"2014"	"2014"	"45-49 years"	"45-49"	30	Not Available	Not Available
	"New Hampshire"	"33"	"2015"	"2015"	"15-19 years"	"15-19"	468	43082	10.86
	"New Hampshire"	"33"	"2015"	"2015"	"20-24 years"	"20-24"	1997	45122	44.26
	"New Hampshire"	"33"	"2015"	"2015"	"25-29 years"	"25-29"	3740	38205	97.89
	"New Hampshire"	"33"	"2015"	"2015"	"30-34 years"	"30-34"	4028	37864	106.38
	"New Hampshire"	"33"	"2015"	"2015"	"35-39 years"	"35-39"	1815	36833	49.28
	"New Hampshire"	"33"	"2015"	"2015"	"40-44 years"	"40-44"	360	41230	8.73
	"New Hampshire"	"33"	"2015"	"2015"	"45-49 years"	"45-49"	19	Not Available	Not Available
	"New Jersey"	"34"	"2007"	"2007"	"Under 15 years"	"15"	119	Not Available	Not Available
	"New Jersey"	"34"	"2007"	"2007"	"15-19 years"	"15-19"	7255	291323	24.90
	"New Jersey"	"34"	"2007"	"2007"	"20-24 years"	"20-24"	19831	251072	78.99
	"New Jersey"	"34"	"2007"	"2007"	"25-29 years"	"25-29"	29894	268721	111.25
	"New Jersey"	"34"	"2007"	"2007"	"30-34 years"	"30-34"	34076	275801	123.55
	"New Jersey"	"34"	"2007"	"2007"	"35-39 years"	"35-39"	20137	321771	62.58
	"New Jersey"	"34"	"2007"	"2007"	"40-44 years"	"40-44"	4374	353824	12.36
	"New Jersey"	"34"	"2007"	"2007"	"45-49 years"	"45-49"	346	Not Available	Not Available
	"New Jersey"	"34"	"2007"	"2007"	"50 years and over"	"50+"	31	Not Available	Not Available
	"New Jersey"	"34"	"2008"	"2008"	"Under 15 years"	"15"	69	Not Available	Not Available
	"New Jersey"	"34"	"2008"	"2008"	"15-19 years"	"15-19"	7008	292076	23.99
	"New Jersey"	"34"	"2008"	"2008"	"20-24 years"	"20-24"	19053	253175	75.26
	"New Jersey"	"34"	"2008"	"2008"	"25-29 years"	"25-29"	29272	272506	107.42
	"New Jersey"	"34"	"2008"	"2008"	"30-34 years"	"30-34"	33278	275740	120.69
	"New Jersey"	"34"	"2008"	"2008"	"35-39 years"	"35-39"	19329	313945	61.57
	"New Jersey"	"34"	"2008"	"2008"	"40-44 years"	"40-44"	4410	345210	12.77
	"New Jersey"	"34"	"2008"	"2008"	"45-49 years"	"45-49"	280	Not Available	Not Available
	"New Jersey"	"34"	"2008"	"2008"	"50 years and over"	"50+"	11	Not Available	Not Available
	"New Jersey"	"34"	"2009"	"2009"	"Under 15 years"	"15"	74	Not Available	Not Available
	"New Jersey"	"34"	"2009"	"2009"	"15-19 years"	"15-19"	6408	290724	22.04
	"New Jersey"	"34"	"2009"	"2009"	"20-24 years"	"20-24"	18568	257864	72.01
	"New Jersey"	"34"	"2009"	"2009"	"25-29 years"	"25-29"	28707	274464	104.59
	"New Jersey"	"34"	"2009"	"2009"	"30-34 years"	"30-34"	33246	278132	119.53
	"New Jersey"	"34"	"2009"	"2009"	"35-39 years"	"35-39"	18604	306339	60.73
	"New Jersey"	"34"	"2009"	"2009"	"40-44 years"	"40-44"	4388	336276	13.05
	"New Jersey"	"34"	"2009"	"2009"	"45-49 years"	"45-49"	321	Not Available	Not Available
	"New Jersey"	"34"	"2009"	"2009"	"50 years and over"	"50+"	15	Not Available	Not Available
	"New Jersey"	"34"	"2010"	"2010"	"Under 15 years"	"15"	76	Not Available	Not Available
	"New Jersey"	"34"	"2010"	"2010"	"15-19 years"	"15-19"	5793	288755	20.06
	"New Jersey"	"34"	"2010"	"2010"	"20-24 years"	"20-24"	17773	261808	67.89
	"New Jersey"	"34"	"2010"	"2010"	"25-29 years"	"25-29"	27455	275364	99.70
	"New Jersey"	"34"	"2010"	"2010"	"30-34 years"	"30-34"	32983	281296	117.25
	"New Jersey"	"34"	"2010"	"2010"	"35-39 years"	"35-39"	18177	298981	60.80
	"New Jersey"	"34"	"2010"	"2010"	"40-44 years"	"40-44"	4325	332215	13.02
	"New Jersey"	"34"	"2010"	"2010"	"45-49 years"	"45-49"	310	Not Available	Not Available
	"New Jersey"	"34"	"2010"	"2010"	"50 years and over"	"50+"	30	Not Available	Not Available
	"New Jersey"	"34"	"2011"	"2011"	"Under 15 years"	"15"	60	Not Available	Not Available
	"New Jersey"	"34"	"2011"	"2011"	"15-19 years"	"15-19"	5358	286067	18.73
	"New Jersey"	"34"	"2011"	"2011"	"20-24 years"	"20-24"	17353	263510	65.85
	"New Jersey"	"34"	"2011"	"2011"	"25-29 years"	"25-29"	27255	275922	98.78
	"New Jersey"	"34"	"2011"	"2011"	"30-34 years"	"30-34"	33305	284838	116.93
	"New Jersey"	"34"	"2011"	"2011"	"35-39 years"	"35-39"	17837	287515	62.04
	"New Jersey"	"34"	"2011"	"2011"	"40-44 years"	"40-44"	4342	328637	13.21
	"New Jersey"	"34"	"2011"	"2011"	"45-49 years"	"45-49"	349	Not Available	Not Available
	"New Jersey"	"34"	"2011"	"2011"	"50 years and over"	"50+"	24	Not Available	Not Available
	"New Jersey"	"34"	"2012"	"2012"	"Under 15 years"	"15"	72	Not Available	Not Available
	"New Jersey"	"34"	"2012"	"2012"	"15-19 years"	"15-19"	4772	285885	16.69
	"New Jersey"	"34"	"2012"	"2012"	"20-24 years"	"20-24"	16827	267978	62.79
	"New Jersey"	"34"	"2012"	"2012"	"25-29 years"	"25-29"	26832	276770	96.95
	"New Jersey"	"34"	"2012"	"2012"	"30-34 years"	"30-34"	33144	287690	115.21
	"New Jersey"	"34"	"2012"	"2012"	"35-39 years"	"35-39"	17899	284802	62.85
	"New Jersey"	"34"	"2012"	"2012"	"40-44 years"	"40-44"	4362	323842	13.47
	"New Jersey"	"34"	"2012"	"2012"	"45-49 years"	"45-49"	290	Not Available	Not Available
	"New Jersey"	"34"	"2012"	"2012"	"50 years and over"	"50+"	32	Not Available	Not Available
	"New Jersey"	"34"	"2013"	"2013"	"Under 15 years"	"15"	43	Not Available	Not Available
	"New Jersey"	"34"	"2013"	"2013"	"15-19 years"	"15-19"	4188	282926	14.80
	"New Jersey"	"34"	"2013"	"2013"	"20-24 years"	"20-24"	15913	273742	58.13
	"New Jersey"	"34"	"2013"	"2013"	"25-29 years"	"25-29"	26158	277109	94.40
	"New Jersey"	"34"	"2013"	"2013"	"30-34 years"	"30-34"	33638	288361	116.65
	"New Jersey"	"34"	"2013"	"2013"	"35-39 years"	"35-39"	18165	283439	64.09
	"New Jersey"	"34"	"2013"	"2013"	"40-44 years"	"40-44"	4117	315474	13.05
	"New Jersey"	"34"	"2013"	"2013"	"45-49 years"	"45-49"	329	Not Available	Not Available
	"New Jersey"	"34"	"2013"	"2013"	"50 years and over"	"50+"	24	Not Available	Not Available
	"New Jersey"	"34"	"2014"	"2014"	"Under 15 years"	"15"	51	Not Available	Not Available
	"New Jersey"	"34"	"2014"	"2014"	"15-19 years"	"15-19"	3678	280004	13.14
	"New Jersey"	"34"	"2014"	"2014"	"20-24 years"	"20-24"	15420	280261	55.02
	"New Jersey"	"34"	"2014"	"2014"	"25-29 years"	"25-29"	26349	278322	94.67
	"New Jersey"	"34"	"2014"	"2014"	"30-34 years"	"30-34"	34565	289931	119.22
	"New Jersey"	"34"	"2014"	"2014"	"35-39 years"	"35-39"	18659	286390	65.15
	"New Jersey"	"34"	"2014"	"2014"	"40-44 years"	"40-44"	4251	308310	13.79
	"New Jersey"	"34"	"2014"	"2014"	"45-49 years"	"45-49"	305	Not Available	Not Available
	"New Jersey"	"34"	"2014"	"2014"	"50 years and over"	"50+"	27	Not Available	Not Available
	"New Jersey"	"34"	"2015"	"2015"	"Under 15 years"	"15"	33	Not Available	Not Available
	"New Jersey"	"34"	"2015"	"2015"	"15-19 years"	"15-19"	3374	278433	12.12
	"New Jersey"	"34"	"2015"	"2015"	"20-24 years"	"20-24"	14728	280365	52.53
	"New Jersey"	"34"	"2015"	"2015"	"25-29 years"	"25-29"	26454	281083	94.11
	"New Jersey"	"34"	"2015"	"2015"	"30-34 years"	"30-34"	34600	289847	119.37
	"New Jersey"	"34"	"2015"	"2015"	"35-39 years"	"35-39"	19216	290133	66.23
	"New Jersey"	"34"	"2015"	"2015"	"40-44 years"	"40-44"	4382	298726	14.67
	"New Jersey"	"34"	"2015"	"2015"	"45-49 years"	"45-49"	319	Not Available	Not Available
